time,lap,compound,stint,s1,s2,s3,ms1,ms2,ms3,life,pos,status,pb,sesT,drv,dNum,pout,pin,s1T,s2T,s3T,vi1,vi2,vfl,vst,fresh,team,lST,lSD,del,delR,ff1G,iacc,wT,wAT,wH,wP,wR,wTT,wWD,wWS,race
86.334,47,HARD,2,31.078,17.881,37.375,700000100.0,0.0,0.0,36,11.0,1,False,7905.587,OCO,31,None,None,7850.385,7868.266,7905.641,264.0,296.0,300.0,280.0,True,Haas F1 Team,7819.253,2026-03-08T05:11:25.876000000,False,None,False,True,7814.153,25.1,51.4,1011.6,False,35.6,140,2.9,Australian Grand Prix
85.019,48,HARD,2,29.989,17.756,37.274,700000101.0,0.0,0.0,37,11.0,1,False,7990.606,OCO,31,None,None,7935.63,7953.386,7990.66,268.0,301.0,302.0,294.0,True,Haas F1 Team,7905.587,2026-03-08T05:12:52.210000000,False,None,False,True,7874.138,25.1,52.4,1011.6,False,35.4,106,4.0,Australian Grand Prix
85.115,49,HARD,2,29.863,17.963,37.289,700000001.0,0.0,0.0,38,11.0,1,False,8075.721,OCO,31,None,None,8020.523,8038.486,8075.775,276.0,297.0,294.0,295.0,True,Haas F1 Team,7990.606,2026-03-08T05:14:17.229000000,False,None,False,True,7994.158,25.1,52.9,1011.6,False,36.8,110,2.4,Australian Grand Prix
86.815,50,HARD,2,30.11,19.111,37.594,700000000.0,0.0,0.0,39,11.0,1,False,8162.536,OCO,31,None,None,8105.885,8124.996,8162.59,277.0,213.0,296.0,287.0,True,Haas F1 Team,8075.721,2026-03-08T05:15:42.344000000,False,None,False,True,8054.173,25.2,53.0,1011.6,False,36.5,116,2.6,Australian Grand Prix
86.297,51,HARD,2,31.435,17.814,37.048,700000110.0,1000.0,0.0,40,11.0,1,False,8248.833,OCO,31,None,None,8194.025,8211.839,8248.887,266.0,299.0,302.0,293.0,True,Haas F1 Team,8162.536,2026-03-08T05:17:09.159000000,False,None,False,True,8174.192,25.3,52.0,1011.6,False,35.9,125,2.3,Australian Grand Prix
84.584,52,HARD,2,29.943,17.711,36.93,700000000.0,100.0,0.0,41,11.0,1,False,8333.417,OCO,31,None,None,8278.83,8296.541,8333.471,271.0,301.0,304.0,295.0,True,Haas F1 Team,8248.833,2026-03-08T05:18:35.456000000,False,None,False,True,8234.191,25.3,52.2,1011.5,False,35.6,106,3.1,Australian Grand Prix
84.622,53,HARD,2,29.831,17.621,37.17,700010000.0,100.0,310000000.0,42,11.0,1,False,8418.039,OCO,31,None,None,8363.302,8380.923,8418.093,269.0,311.0,302.0,298.0,True,Haas F1 Team,8333.417,2026-03-08T05:20:00.040000000,False,None,False,True,8294.207,25.3,51.1,1011.5,False,35.3,121,3.0,Australian Grand Prix
84.908,54,HARD,2,29.963,17.561,37.384,700000000.0,1000.0,1000.0,43,11.0,1,False,8502.947,OCO,31,None,None,8448.056,8465.617,8503.001,266.0,307.0,279.0,298.0,True,Haas F1 Team,8418.039,2026-03-08T05:21:24.662000000,False,None,False,True,8414.244,25.3,51.9,1011.5,False,34.8,115,3.0,Australian Grand Prix
84.577,55,HARD,2,30.097,17.655,36.825,700000010.0,0.0,0.0,44,11.0,1,False,8587.524,OCO,31,None,None,8533.098,8550.753,8587.578,265.0,302.0,304.0,271.0,True,Haas F1 Team,8502.947,2026-03-08T05:22:49.570000000,False,None,False,True,8474.264,25.3,51.7,1011.5,False,34.7,130,4.2,Australian Grand Prix
84.533,56,HARD,2,29.888,17.767,36.878,700000000.0,0.0,0.0,45,11.0,1,False,8672.057,OCO,31,None,None,8617.466,8635.233,8672.111,271.0,297.0,300.0,301.0,True,Haas F1 Team,8587.524,2026-03-08T05:24:14.147000000,False,None,False,True,8534.293,25.2,51.6,1011.6,False,34.6,126,3.2,Australian Grand Prix
84.573,57,HARD,2,29.92,17.754,36.899,700000000.0,0.0,0.0,46,11.0,1,False,8756.63,OCO,31,None,None,8702.031,8719.785,8756.684,270.0,298.0,302.0,295.0,True,Haas F1 Team,8672.057,2026-03-08T05:25:38.680000000,False,None,False,True,8654.277,25.2,52.0,1011.5,False,34.4,105,2.9,Australian Grand Prix
102.557,1,MEDIUM,1,,19.226,40.448,0.0,0.0,77.0,1,19.0,1,False,3842.536,PER,11,None,None,None,3803.144,3842.783,229.0,290.0,303.0,200.0,True,Cadillac,3739.743,2026-03-08T04:03:26.366000000,False,None,False,False,3793.796,24.2,54.0,1012.8,False,36.6,104,4.4,Australian Grand Prix
88.763,2,MEDIUM,1,31.753,18.188,38.822,710110001.0,11110.0,110011111.0,2,19.0,1,True,3931.299,PER,11,None,None,3874.38,3892.568,3931.39,251.0,312.0,305.0,238.0,True,Cadillac,3842.536,2026-03-08T04:05:09.159000000,False,None,False,True,3853.794,24.2,54.4,1012.8,False,36.0,135,2.3,Australian Grand Prix
88.094,3,MEDIUM,1,31.672,18.037,38.385,11001111.0,10000.0,1011110000.0,3,18.0,1,True,4019.393,PER,11,None,None,3963.062,3981.099,4019.484,253.0,311.0,298.0,260.0,True,Cadillac,3931.299,2026-03-08T04:06:37.922000000,False,None,False,True,3973.816,24.1,54.1,1012.9,False,36.1,112,1.6,Australian Grand Prix
87.222,4,MEDIUM,1,30.827,18.195,38.2,710000001.0,0.0,11100000.0,4,18.0,1,True,4106.615,PER,11,None,None,4050.311,4068.506,4106.706,255.0,307.0,298.0,280.0,True,Cadillac,4019.393,2026-03-08T04:08:06.016000000,False,None,False,True,4033.811,24.1,54.1,1012.9,False,36.1,112,1.6,Australian Grand Prix
88.025,5,MEDIUM,1,31.295,18.506,38.224,700000011.0,10000.0,1010000000.0,5,18.0,1,False,4194.64,PER,11,None,None,4138.001,4156.507,4194.731,256.0,300.0,292.0,291.0,True,Cadillac,4106.615,2026-03-08T04:09:33.238000000,False,None,False,True,4153.828,24.2,54.2,1012.8,False,35.1,127,2.2,Australian Grand Prix
87.595,6,MEDIUM,1,31.178,18.288,38.129,700000010.0,10000.0,1000000.0,6,18.0,1,False,4282.235,PER,11,None,None,4225.909,4244.197,4282.326,259.0,302.0,289.0,269.0,True,Cadillac,4194.64,2026-03-08T04:11:01.263000000,False,None,False,True,4213.83,24.2,54.3,1012.6,False,35.3,114,2.7,Australian Grand Prix
87.625,7,MEDIUM,1,31.003,18.3,38.322,700000000.0,11000.0,10000.0,7,18.0,1,False,4369.86,PER,11,None,None,4313.329,4331.629,4369.951,258.0,300.0,296.0,273.0,True,Cadillac,4282.235,2026-03-08T04:12:28.858000000,False,None,False,True,4273.82,24.2,54.7,1012.6,False,35.1,99,3.4,Australian Grand Prix
87.184,8,MEDIUM,1,30.946,18.193,38.045,710010010.0,10000.0,110000.0,8,18.0,1,True,4457.044,PER,11,None,None,4400.897,4419.09,4457.135,257.0,302.0,296.0,281.0,True,Cadillac,4369.86,2026-03-08T04:13:56.483000000,False,None,False,True,4393.821,24.5,54.3,1012.6,False,36.6,104,2.4,Australian Grand Prix
87.05,9,MEDIUM,1,30.807,18.233,38.01,700010000.0,0.0,1001000000.0,9,17.0,1,True,4544.094,PER,11,None,None,4487.942,4506.175,4544.185,256.0,300.0,296.0,292.0,True,Cadillac,4457.044,2026-03-08T04:15:23.667000000,False,None,False,True,4453.832,24.4,53.7,1012.6,False,38.1,121,3.1,Australian Grand Prix
87.595,10,MEDIUM,1,30.981,18.397,38.217,700000000.0,0.0,0.0,10,17.0,1,False,4631.689,PER,11,None,None,4575.166,4593.563,4631.78,257.0,294.0,296.0,284.0,True,Cadillac,4544.094,2026-03-08T04:16:50.717000000,False,None,False,True,4573.833,24.5,53.3,1012.6,False,36.7,119,1.6,Australian Grand Prix
97.875,11,MEDIUM,1,31.102,18.422,48.351,700000000.0,0.0,0.0,11,14.0,16,False,4729.564,PER,11,None,None,4662.882,4681.304,4729.655,257.0,294.0,219.0,292.0,True,Cadillac,4631.689,2026-03-08T04:18:18.312000000,False,None,False,False,4633.861,24.4,53.1,1012.4,False,36.6,128,2.7,Australian Grand Prix
116.537,12,MEDIUM,1,43.311,24.555,48.671,700000000.0,0.0,0.0,12,14.0,6,False,4846.101,PER,11,None,None,4772.966,4797.521,4846.192,206.0,181.0,256.0,177.0,True,Cadillac,4729.564,2026-03-08T04:19:56.187000000,False,None,False,False,4753.868,24.5,53.5,1012.4,False,36.5,128,2.0,Australian Grand Prix
110.001,13,MEDIUM,1,41.541,26.385,42.075,101111000.0,0.0,1000000.0,13,14.0,671,False,4956.102,PER,11,None,None,4887.733,4914.118,4956.193,222.0,124.0,300.0,157.0,True,Cadillac,4846.101,2026-03-08T04:21:52.724000000,False,None,False,False,4873.87,24.6,52.3,1012.4,False,36.8,113,2.0,Australian Grand Prix
87.084,14,MEDIUM,1,30.356,18.641,38.087,0.0,0.0,1010000000.0,14,14.0,1,False,5043.186,PER,11,None,None,4986.549,5005.19,5043.277,248.0,291.0,292.0,291.0,True,Cadillac,4956.102,2026-03-08T04:23:42.725000000,False,None,False,True,4993.903,24.3,53.3,1012.4,False,36.6,114,2.5,Australian Grand Prix
88.137,15,MEDIUM,1,30.957,18.323,38.857,700000000.0,0.0,0.0,15,14.0,1,False,5131.323,PER,11,None,None,5074.234,5092.557,5131.414,255.0,298.0,294.0,273.0,True,Cadillac,5043.186,2026-03-08T04:25:09.809000000,False,None,False,True,5053.917,24.3,53.7,1012.3,False,37.3,125,2.0,Australian Grand Prix
91.277,16,MEDIUM,1,31.938,19.006,40.333,700000000.0,0.0,0.0,16,15.0,1,False,5222.6,PER,11,None,None,5163.352,5182.358,5222.691,245.0,286.0,274.0,252.0,True,Cadillac,5131.323,2026-03-08T04:26:37.946000000,False,None,False,True,5113.908,24.3,53.9,1012.3,False,38.4,140,3.5,Australian Grand Prix
88.615,17,MEDIUM,1,31.493,18.417,38.705,700000000.0,0.0,555.0,17,15.0,1,False,5311.215,PER,11,None,None,5254.184,5272.601,5311.306,257.0,299.0,297.0,254.0,True,Cadillac,5222.6,2026-03-08T04:28:09.223000000,False,None,False,True,5233.92,24.6,53.1,1012.3,False,37.7,111,3.0,Australian Grand Prix
126.084,18,MEDIUM,1,35.121,24.446,66.517,500000000.0,0.0,110000.0,18,16.0,126,False,5437.299,PER,11,None,5418.038,5346.427,5370.873,5437.39,234.0,163.0,None,286.0,True,Cadillac,5311.215,2026-03-08T04:29:37.838000000,False,None,False,False,5293.918,24.6,52.5,1012.3,False,36.7,138,4.1,Australian Grand Prix
103.359,19,HARD,2,45.6,19.548,38.211,1001110.0,11000.0,1000000.0,1,16.0,671,False,5540.658,PER,11,5439.693,None,5482.99,5502.538,5540.749,182.0,297.0,286.0,194.0,True,Cadillac,5437.299,2026-03-08T04:31:43.922000000,False,None,False,False,5413.936,24.7,53.0,1012.3,False,35.9,142,2.9,Australian Grand Prix
86.49,20,HARD,2,30.352,18.323,37.815,700000000.0,0.0,1100000.0,2,16.0,1,True,5627.148,PER,11,None,None,5571.101,5589.424,5627.239,256.0,290.0,289.0,273.0,True,Cadillac,5540.658,2026-03-08T04:33:27.281000000,False,None,False,True,5533.969,24.6,53.4,1012.2,False,35.8,126,2.8,Australian Grand Prix
87.262,21,HARD,2,30.52,18.341,38.401,700000000.0,1100.0,0.0,3,16.0,1,False,5714.41,PER,11,None,None,5657.759,5676.1,5714.501,256.0,292.0,245.0,290.0,True,Cadillac,5627.148,2026-03-08T04:34:53.771000000,False,None,False,True,5593.968,24.6,53.3,1012.1,False,35.7,119,3.8,Australian Grand Prix
89.083,22,HARD,2,32.306,18.051,38.726,700000001.0,0.0,10010.0,4,16.0,1,False,5803.493,PER,11,None,None,5746.807,5764.858,5803.584,259.0,301.0,253.0,255.0,True,Cadillac,5714.41,2026-03-08T04:36:21.033000000,False,None,False,True,5713.957,24.6,52.8,1012.1,False,36.4,111,2.9,Australian Grand Prix
87.457,23,HARD,2,31.521,18.152,37.784,700000010.0,0.0,0.0,5,16.0,1,False,5890.95,PER,11,None,None,5835.105,5853.257,5891.041,260.0,299.0,299.0,236.0,True,Cadillac,5803.493,2026-03-08T04:37:50.116000000,False,None,False,True,5773.973,24.5,52.9,1012.2,False,36.6,95,1.4,Australian Grand Prix
89.284,24,HARD,2,30.505,18.594,40.185,700000011.0,10000.0,0.0,6,16.0,1,False,5980.234,PER,11,None,None,5921.546,5940.14,5980.325,256.0,242.0,285.0,295.0,True,Cadillac,5890.95,2026-03-08T04:39:17.573000000,False,None,False,True,5833.959,24.6,53.4,1012.1,False,37.0,114,2.1,Australian Grand Prix
87.093,25,HARD,2,30.785,18.117,38.191,710000000.0,0.0,0.0,7,16.0,1,False,6067.327,PER,11,None,None,6011.11,6029.227,6067.418,260.0,298.0,297.0,280.0,True,Cadillac,5980.234,2026-03-08T04:40:46.857000000,False,None,False,True,5953.975,24.8,52.6,1012.1,False,37.6,147,3.1,Australian Grand Prix
88.588,26,HARD,2,32.306,18.158,38.124,710000010.0,0.0,100000000.0,8,16.0,1,False,6155.915,PER,11,None,None,6099.724,6117.882,6156.006,256.0,303.0,297.0,297.0,True,Cadillac,6067.327,2026-03-08T04:42:13.950000000,False,None,False,True,6013.976,24.8,52.7,1012.0,False,37.4,106,3.3,Australian Grand Prix
88.352,27,HARD,2,30.457,18.511,39.384,700000000.0,0.0,0.0,9,16.0,1,False,6244.267,PER,11,None,None,6186.463,6204.974,6244.358,258.0,290.0,221.0,298.0,True,Cadillac,6155.915,2026-03-08T04:43:42.538000000,False,None,False,True,6134.01,24.8,52.0,1012.0,False,36.5,98,2.5,Australian Grand Prix
89.249,28,HARD,2,31.333,18.077,39.839,700000000.0,10000.0,0.0,10,16.0,1,False,6333.516,PER,11,None,None,6275.691,6293.768,6333.607,258.0,302.0,299.0,253.0,True,Cadillac,6244.267,2026-03-08T04:45:10.890000000,False,None,False,True,6194.01,24.8,52.8,1012.0,False,36.3,98,4.0,Australian Grand Prix
86.934,29,HARD,2,30.669,18.062,38.203,700000000.0,0.0,0.0,11,16.0,1,False,6420.45,PER,11,None,None,6364.276,6382.338,6420.541,258.0,301.0,296.0,296.0,True,Cadillac,6333.516,2026-03-08T04:46:40.139000000,False,None,False,True,6254.01,24.8,52.8,1012.1,False,36.1,120,3.0,Australian Grand Prix
87.419,30,HARD,2,30.911,18.227,38.281,700000000.0,0.0,0.0,12,16.0,1,False,6507.869,PER,11,None,None,6451.452,6469.679,6507.96,255.0,296.0,297.0,281.0,True,Cadillac,6420.45,2026-03-08T04:48:07.073000000,False,None,False,True,6374.017,25.3,53.7,1012.0,False,36.1,123,2.5,Australian Grand Prix
90.506,31,HARD,2,30.889,18.328,41.289,700000000.0,0.0,0.0,13,16.0,1,False,6598.375,PER,11,None,None,6538.849,6557.177,6598.466,255.0,295.0,298.0,287.0,True,Cadillac,6507.869,2026-03-08T04:49:34.492000000,False,None,False,True,6434.013,25.2,53.5,1011.9,False,37.3,184,1.0,Australian Grand Prix
94.972,32,HARD,2,31.025,19.385,44.562,700000000.0,0.0,0.0,14,16.0,16,False,6693.347,PER,11,None,None,6629.491,6648.876,6693.438,257.0,295.0,162.0,285.0,True,Cadillac,6598.375,2026-03-08T04:51:04.998000000,False,None,False,False,6554.015,25.2,53.1,1012.0,False,37.0,125,4.0,Australian Grand Prix
93.478,33,HARD,2,37.144,18.329,38.005,700000000.0,0.0,0.0,15,16.0,671,False,6786.825,PER,11,None,None,6730.582,6748.911,6786.916,259.0,296.0,298.0,174.0,True,Cadillac,6693.347,2026-03-08T04:52:39.970000000,False,None,False,False,6614.014,25.1,53.0,1012.0,False,37.2,147,3.0,Australian Grand Prix
87.151,34,HARD,2,30.958,18.172,38.021,700000000.0,0.0,0.0,16,16.0,1,False,6873.976,PER,11,None,None,6817.874,6836.046,6874.067,256.0,298.0,299.0,289.0,True,Cadillac,6786.825,2026-03-08T04:54:13.448000000,False,None,False,True,6674.029,25.1,53.2,1011.8,False,37.7,107,2.5,Australian Grand Prix
89.226,35,HARD,2,30.561,18.262,40.403,100000000.0,0.0,0.0,17,16.0,1,False,6963.202,PER,11,None,None,6904.628,6922.89,6963.293,258.0,295.0,302.0,295.0,True,Cadillac,6873.976,2026-03-08T04:55:40.599000000,False,None,False,True,6794.063,25.2,52.4,1011.9,False,37.2,105,3.7,Australian Grand Prix
88.891,36,HARD,2,30.652,18.755,39.484,0.0,0.0,100000000.0,18,16.0,1,False,7052.093,PER,11,None,None,6993.945,7012.7,7052.184,260.0,227.0,301.0,289.0,True,Cadillac,6963.202,2026-03-08T04:57:09.825000000,False,None,False,True,6914.079,25.2,52.5,1011.8,False,37.8,119,3.8,Australian Grand Prix
87.081,37,HARD,2,30.894,18.169,38.018,700000011.0,0.0,100000000.0,19,16.0,1,False,7139.174,PER,11,None,None,7083.078,7101.247,7139.265,259.0,298.0,300.0,297.0,True,Cadillac,7052.093,2026-03-08T04:58:38.716000000,False,None,False,True,6974.097,25.2,52.8,1011.8,False,37.0,120,3.8,Australian Grand Prix
86.93,38,HARD,2,30.567,18.38,37.983,700000000.0,0.0,0.0,20,16.0,1,False,7226.104,PER,11,None,None,7169.832,7188.212,7226.195,261.0,293.0,301.0,294.0,True,Cadillac,7139.174,2026-03-08T05:00:05.797000000,False,None,False,True,7094.098,25.1,53.0,1011.8,False,35.9,115,3.0,Australian Grand Prix
87.099,39,HARD,2,30.501,18.506,38.092,700000000.0,0.0,0.0,21,16.0,1,False,7313.203,PER,11,None,None,7256.696,7275.202,7313.294,259.0,288.0,298.0,298.0,True,Cadillac,7226.104,2026-03-08T05:01:32.727000000,False,None,False,True,7154.099,25.0,52.1,1011.8,False,35.7,98,2.5,Australian Grand Prix
89.198,40,HARD,2,32.609,18.222,38.367,700000000.0,0.0,1000000000.0,22,16.0,1,False,7402.401,PER,11,None,None,7345.903,7364.125,7402.492,257.0,302.0,299.0,296.0,True,Cadillac,7313.203,2026-03-08T05:02:59.826000000,False,None,False,True,7214.101,25.0,52.7,1011.8,False,35.5,140,3.1,Australian Grand Prix
89.219,41,HARD,2,32.506,18.387,38.326,700000000.0,0.0,0.0,23,16.0,1,False,7491.62,PER,11,None,None,7434.998,7453.385,7491.711,256.0,300.0,294.0,291.0,True,Cadillac,7402.401,2026-03-08T05:04:29.024000000,False,None,False,True,7334.114,25.0,52.8,1011.7,False,35.5,136,3.6,Australian Grand Prix
87.956,42,HARD,2,30.996,18.189,38.771,700000000.0,0.0,1555.0,24,16.0,1,False,7579.576,PER,11,None,None,7522.707,7540.896,7579.667,258.0,297.0,249.0,275.0,True,Cadillac,7491.62,2026-03-08T05:05:58.243000000,False,None,False,True,7394.119,25.0,52.8,1011.8,False,35.4,96,2.8,Australian Grand Prix
105.049,43,HARD,2,31.257,18.463,55.329,500000000.0,0.0,10000.0,25,16.0,1,False,7684.625,PER,11,None,7667.788,7610.924,7629.387,7684.716,259.0,295.0,None,266.0,True,Cadillac,7579.576,2026-03-08T05:07:26.199000000,False,None,False,False,7454.108,25.1,52.6,1011.6,False,35.5,99,1.3,Australian Grand Prix
93.422,44,SOFT,3,37.21,18.286,37.926,1011111.0,11000.0,1000000.0,1,16.0,1,False,7778.047,PER,11,7687.124,None,7721.926,7740.212,7778.138,255.0,296.0,292.0,204.0,True,Cadillac,7684.625,2026-03-08T05:09:11.248000000,False,None,False,False,7574.136,25.2,52.7,1011.7,False,36.2,93,1.0,Australian Grand Prix
86.314,45,SOFT,3,29.952,18.089,38.273,701110100.0,1000.0,1000001000.0,2,16.0,1,True,7864.361,PER,11,None,None,7808.09,7826.179,7864.452,260.0,293.0,286.0,286.0,True,Cadillac,7778.047,2026-03-08T05:10:44.670000000,False,None,False,True,7634.151,25.1,52.5,1011.7,False,36.6,110,2.0,Australian Grand Prix
88.095,46,SOFT,3,30.005,18.092,39.998,700000001.0,0.0,1000000000.0,3,16.0,1,False,7952.456,PER,11,None,None,7894.457,7912.549,7952.547,259.0,294.0,287.0,287.0,True,Cadillac,7864.361,2026-03-08T05:12:10.984000000,False,None,False,True,7754.15,25.1,51.4,1011.6,False,35.7,118,3.9,Australian Grand Prix
86.07,47,SOFT,3,30.284,18.074,37.712,700000000.0,1000.0,10.0,4,16.0,1,True,8038.526,PER,11,None,None,7982.831,8000.905,8038.617,264.0,298.0,292.0,289.0,True,Cadillac,7952.456,2026-03-08T05:13:39.079000000,False,None,False,True,7814.153,25.1,51.4,1011.6,False,35.6,140,2.9,Australian Grand Prix
86.151,48,SOFT,3,30.4,18.042,37.709,700000000.0,0.0,0.0,5,16.0,1,False,8124.677,PER,11,None,None,8069.017,8087.059,8124.768,260.0,296.0,296.0,287.0,True,Cadillac,8038.526,2026-03-08T05:15:05.149000000,False,None,False,True,7874.138,25.1,52.4,1011.6,False,35.4,106,4.0,Australian Grand Prix
86.21,49,SOFT,3,30.263,18.141,37.806,701000000.0,1000.0,10000.0,6,16.0,1,False,8210.887,PER,11,None,None,8155.031,8173.172,8210.978,259.0,295.0,291.0,291.0,True,Cadillac,8124.677,2026-03-08T05:16:31.300000000,False,None,False,True,7994.158,25.1,52.9,1011.6,False,36.8,110,2.4,Australian Grand Prix
86.085,50,SOFT,3,30.231,18.02,37.834,700000000.0,0.0,0.0,7,16.0,1,False,8296.972,PER,11,None,None,8241.209,8259.229,8297.063,260.0,295.0,294.0,287.0,True,Cadillac,8210.887,2026-03-08T05:17:57.510000000,False,None,False,True,8054.173,25.2,53.0,1011.6,False,36.5,116,2.6,Australian Grand Prix
86.2,51,SOFT,3,30.231,18.073,37.896,700000000.0,0.0,0.0,8,16.0,1,False,8383.172,PER,11,None,None,None,8345.367,8383.263,259.0,294.0,294.0,290.0,True,Cadillac,8296.972,2026-03-08T05:19:23.595000000,False,None,False,True,8174.192,25.3,52.0,1011.6,False,35.9,125,2.3,Australian Grand Prix
86.412,52,SOFT,3,30.033,18.306,38.073,700100000.0,0.0,0.0,9,16.0,1,False,8469.584,PER,11,None,None,8413.296,8431.602,8469.675,260.0,291.0,281.0,292.0,True,Cadillac,8383.172,2026-03-08T05:20:49.795000000,False,None,False,True,8234.191,25.3,52.2,1011.5,False,35.6,106,3.1,Australian Grand Prix
86.13,53,SOFT,3,30.276,18.011,37.843,700000000.0,1000.0,0.0,10,16.0,1,False,8555.714,PER,11,None,None,8499.951,8517.962,8555.805,259.0,296.0,291.0,270.0,True,Cadillac,8469.584,2026-03-08T05:22:16.207000000,False,None,False,True,8294.207,25.3,51.1,1011.5,False,35.3,121,3.0,Australian Grand Prix
89.959,54,SOFT,3,30.045,18.141,41.773,700000000.0,100.0,0.0,11,16.0,1,False,8645.673,PER,11,None,None,8585.85,8603.991,8645.764,261.0,293.0,293.0,282.0,True,Cadillac,8555.714,2026-03-08T05:23:42.337000000,False,None,False,True,8414.244,25.3,51.9,1011.5,False,34.8,115,3.0,Australian Grand Prix
88.957,55,SOFT,3,32.857,18.015,38.085,700000000.0,0.0,0.0,12,16.0,1,False,8734.63,PER,11,None,None,8678.621,8696.636,8734.721,256.0,304.0,297.0,283.0,True,Cadillac,8645.673,2026-03-08T05:25:12.296000000,False,None,False,True,8474.264,25.3,51.7,1011.5,False,34.7,130,4.2,Australian Grand Prix
92.694,1,MEDIUM,1,,18.344,36.548,0.0,0.0,0.0,1,2.0,1,False,3832.673,RUS,63,None,None,None,3796.422,3832.856,240.0,288.0,291.0,234.0,True,Mercedes,3739.743,2026-03-08T04:03:26.366000000,False,None,False,False,3793.796,24.2,54.0,1012.8,False,36.6,104,4.4,Australian Grand Prix
85.007,2,MEDIUM,1,29.753,17.841,37.413,,,,2,1.0,1,True,3917.68,RUS,63,None,None,3862.53,3880.371,3917.784,259.0,273.0,290.0,273.0,True,Mercedes,3832.673,2026-03-08T04:04:59.296000000,False,None,False,True,3853.794,24.2,54.4,1012.8,False,36.0,135,2.3,Australian Grand Prix
86.444,3,MEDIUM,1,29.845,18.533,38.066,710010033.0,3300.0,100000011.0,3,2.0,1,False,4004.124,RUS,63,None,None,3947.629,3966.162,4004.228,269.0,289.0,286.0,264.0,True,Mercedes,3917.68,2026-03-08T04:06:24.303000000,False,None,False,True,3973.816,24.1,54.1,1012.9,False,36.1,112,1.6,Australian Grand Prix
84.789,4,MEDIUM,1,29.949,17.802,37.038,110000000.0,1000.0,1000000000.0,4,2.0,1,True,4088.913,RUS,63,None,None,4034.177,4051.979,4089.017,269.0,286.0,298.0,271.0,True,Mercedes,4004.124,2026-03-08T04:07:50.747000000,False,None,False,True,4033.811,24.1,54.1,1012.9,False,36.1,112,1.6,Australian Grand Prix
84.017,5,MEDIUM,1,29.636,17.848,36.533,10010000.0,3301.0,300000011.0,5,2.0,1,True,4172.93,RUS,63,None,None,4118.653,4136.501,4173.034,264.0,305.0,296.0,291.0,True,Mercedes,4088.913,2026-03-08T04:09:15.536000000,False,None,False,True,4153.828,24.2,54.2,1012.8,False,35.1,127,2.2,Australian Grand Prix
84.639,6,MEDIUM,1,29.498,17.709,37.432,100000030.0,0.0,100000.0,6,2.0,1,False,4257.569,RUS,63,None,None,4202.532,4220.241,4257.673,263.0,291.0,314.0,298.0,True,Mercedes,4172.93,2026-03-08T04:10:39.553000000,False,None,False,True,4213.83,24.2,54.3,1012.6,False,35.3,114,2.7,Australian Grand Prix
84.099,7,MEDIUM,1,29.617,18.059,36.423,13310000.0,3000.0,11.0,7,2.0,1,False,4341.668,RUS,63,None,None,4287.29,4305.349,4341.772,263.0,288.0,307.0,285.0,True,Mercedes,4257.569,2026-03-08T04:12:04.192000000,False,None,False,True,4273.82,24.2,54.7,1012.6,False,35.1,99,3.4,Australian Grand Prix
85.19,8,MEDIUM,1,29.435,18.391,37.364,310010000.0,0.0,0.0,8,2.0,1,False,4426.858,RUS,63,None,None,4371.207,4389.598,4426.962,258.0,287.0,316.0,301.0,True,Mercedes,4341.668,2026-03-08T04:13:28.291000000,False,None,False,True,4393.821,24.5,54.3,1012.6,False,36.6,104,2.4,Australian Grand Prix
85.978,9,MEDIUM,1,31.313,18.163,36.502,10.0,0.0,1011000000.0,9,2.0,1,False,4512.836,RUS,63,None,None,4458.275,4476.438,4512.94,258.0,280.0,304.0,298.0,True,Mercedes,4426.858,2026-03-08T04:14:53.481000000,False,None,False,True,4453.832,24.4,53.7,1012.6,False,38.1,121,3.1,Australian Grand Prix
84.112,10,MEDIUM,1,29.655,18.171,36.286,710000000.0,0.0,0.0,10,2.0,1,False,4596.948,RUS,63,None,None,4542.595,4560.766,4597.052,261.0,291.0,307.0,289.0,True,Mercedes,4512.836,2026-03-08T04:16:19.459000000,False,None,False,True,4573.833,24.5,53.3,1012.6,False,36.7,119,1.6,Australian Grand Prix
83.967,11,MEDIUM,1,29.442,18.107,36.418,700000000.0,0.0,555.0,11,2.0,1,True,4680.915,RUS,63,None,None,4626.494,4644.601,4681.019,265.0,301.0,305.0,305.0,True,Mercedes,4596.948,2026-03-08T04:17:43.571000000,False,None,False,True,4633.861,24.4,53.1,1012.4,False,36.6,128,2.7,Australian Grand Prix
125.94,12,MEDIUM,1,40.129,29.038,56.773,500000000.0,0.0,0.0,12,3.0,16,False,4806.855,RUS,63,None,4791.153,4721.148,4750.186,4806.959,243.0,149.0,None,279.0,True,Mercedes,4680.915,2026-03-08T04:19:07.538000000,False,None,False,False,4753.868,24.5,53.5,1012.4,False,36.5,128,2.0,Australian Grand Prix
117.659,13,HARD,2,42.643,28.724,46.292,1000.0,10000.0,1000101000.0,1,3.0,67,False,4924.514,RUS,63,4809.298,None,4849.602,4878.326,4924.618,158.0,141.0,218.0,215.0,True,Mercedes,4806.855,2026-03-08T04:21:13.478000000,False,None,False,False,4873.87,24.6,52.3,1012.4,False,36.8,113,2.0,Australian Grand Prix
